"sex","age","race","juv_fel_count","decile_score","juv_misd_count","juv_other_count","priors_count","days_b_screening_arrest","c_days_from_compas","c_charge_degree","is_recid","r_charge_degree","v_decile_score","v_score_text","score_text","class"
"2",40,"3",0,2,0,0,2,-1,1,"1",0,"3",1,"2","2",0
"1",29,"1",0,5,0,0,3,-1,1,"1",0,"3",4,"2","3",0
"2",45,"3",0,7,0,0,0,-1,1,"1",0,"3",1,"2","3",0
"2",57,"3",0,4,0,0,1,0,0,"2",0,"3",1,"2","2",0
"2",47,"6",0,1,0,0,2,-1,1,"1",0,"3",1,"2","2",0
"1",42,"1",0,1,0,0,0,0,0,"1",0,"3",1,"2","2",0
"2",25,"1",0,8,1,1,3,0,0,"2",1,"2",4,"2","1",0
"2",21,"4",0,4,0,0,0,657,1,"2",1,"2",6,"3","2",1
"2",53,"6",0,1,0,0,0,0,0,"2",0,"3",1,"2","2",0
"2",29,"3",0,6,0,0,2,-1,1,"1",0,"3",4,"2","3",0
"2",22,"1",0,4,0,0,0,-1,1,"2",1,"2",5,"3","2",0
"1",39,"3",0,-1,0,0,0,-1,1,"2",0,"3",1,"2","4",0
"1",44,"3",0,1,0,0,0,-1,1,"1",1,"2",1,"2","2",0
"2",21,"1",0,6,0,0,1,-1,1,"1",1,"2",8,"1","3",0
"2",24,"1",0,2,0,0,1,-1,1,"1",0,"3",3,"2","2",0
"2",25,"3",0,1,0,0,1,-164,164,"1",0,"3",2,"2","2",0
"2",47,"1",0,6,0,0,14,-1,1,"2",0,"3",1,"2","3",0
"2",28,"1",0,7,0,0,5,0,0,"2",1,"2",7,"3","3",0
"2",24,"1",1,9,0,1,9,-7,7,"2",1,"2",7,"3","1",1
"2",53,"3",0,1,0,0,0,-1,2,"2",0,"3",1,"2","2",0
"2",31,"1",0,3,0,0,1,0,0,"1",0,"3",2,"2","2",0
"2",46,"3",0,1,0,0,0,-1,1,"1",0,"3",1,"2","2",0
"2",26,"3",0,4,0,0,0,0,0,"1",0,"3",3,"2","2",0
"2",34,"1",0,2,0,0,4,-1,1,"2",0,"3",2,"2","2",0
"2",22,"3",0,5,0,0,2,-1,1,"2",0,"3",5,"3","3",0
"2",25,"3",0,2,0,0,0,-1,1,"1",0,"3",4,"2","2",0
"1",27,"1",0,8,0,0,0,-1,1,"1",0,"3",6,"3","1",0
"2",23,"3",0,9,0,0,0,-1,1,"2",0,"3",6,"3","1",0
"2",21,"1",0,10,1,0,1,0,0,"1",1,"2",9,"1","1",0
"1",40,"4",0,3,0,0,4,0,0,"1",1,"2",1,"2","2",0
"2",30,"2",0,3,0,0,6,-1,1,"2",1,"2",2,"2","2",0
"2",57,"1",0,5,0,0,13,-1,1,"1",0,"3",1,"2","3",0
"2",30,"1",0,2,0,0,1,-1,1,"1",0,"3",2,"2","2",0
"2",22,"1",0,3,0,0,1,-66,67,"1",0,"3",5,"3","2",0
"2",25,"1",0,8,1,0,4,-1,1,"1",1,"2",6,"3","1",0
"2",31,"1",0,1,0,0,0,-1,1,"2",0,"3",2,"2","2",0
"2",39,"3",0,5,0,0,3,-1,1,"1",0,"3",2,"2","3",0
"2",56,"1",0,1,0,0,0,-1,1,"1",0,"3",1,"2","2",0
"2",41,"3",1,7,1,3,28,-1,1,"1",0,"3",6,"3","3",0
"2",32,"3",0,4,0,0,2,-1,1,"1",0,"3",3,"2","2",0
"2",27,"1",0,8,0,0,6,-1,1,"1",1,"2",9,"1","1",0
"2",37,"3",0,3,0,0,0,-1,1,"1",0,"3",2,"2","2",0
"2",47,"3",0,4,0,0,10,-1,1,"2",0,"3",2,"2","2",0
"2",59,"3",0,1,0,0,0,0,0,"1",0,"3",1,"2","2",0
"1",38,"4",0,1,0,0,0,-1,1,"2",0,"3",1,"2","2",0
"2",34,"1",0,1,0,0,2,-1,1,"2",0,"3",1,"2","2",0
"2",30,"3",0,7,0,0,3,-1,1,"1",0,"3",3,"2","3",0
"2",34,"1",0,4,0,0,2,-1,1,"1",0,"3",1,"2","2",0
"2",39,"1",0,10,1,1,8,197,0,"1",1,"2",9,"1","1",0
"2",56,"3",0,1,0,0,2,-1,1,"1",0,"3",1,"2","2",0
"2",21,"1",0,7,0,0,0,-1,1,"1",1,"1",7,"3","3",0
"2",57,"3",0,1,0,0,0,-1,2,"1",0,"3",1,"2","2",0
"2",30,"3",0,1,0,0,0,0,0,"2",0,"3",2,"2","2",0
"1",36,"3",0,5,0,0,1,-1,1,"1",0,"3",2,"2","3",0
"1",21,"1",0,7,0,0,0,0,0,"1",1,"1",6,"3","3",1
"1",44,"1",0,1,0,0,0,0,1,"2",0,"3",1,"2","2",0
"1",36,"3",0,6,0,0,3,-27,27,"1",1,"1",7,"3","3",0
"2",26,"1",0,5,0,0,1,-1,1,"1",1,"2",4,"2","3",0
"2",25,"1",0,3,0,0,1,-1,1,"2",0,"3",5,"3","2",0
"2",60,"1",0,2,0,0,9,-22,22,"1",0,"3",4,"2","2",0
"2",24,"1",0,3,0,0,1,0,0,"2",1,"2",4,"2","2",0
"2",35,"1",0,3,0,0,2,-1,1,"1",0,"3",2,"2","2",0
"1",19,"1",0,9,0,0,0,-1,1,"1",0,"3",10,"1","1",0
"2",23,"3",0,8,0,1,7,-1,1,"1",0,"3",5,"3","1",0
"2",38,"3",0,5,0,0,2,-1,1,"1",1,"2",3,"2","3",0
"2",22,"1",0,4,0,0,2,-22,23,"1",1,"2",4,"2","2",0
"2",21,"1",0,7,0,1,1,-414,414,"1",1,"2",6,"3","3",0
"2",50,"3",0,2,0,0,1,693,137,"1",0,"3",4,"2","2",0
"1",24,"3",0,5,0,0,0,-1,1,"1",0,"3",4,"2","3",0
"2",27,"1",0,4,0,0,2,-1,1,"1",0,"3",3,"2","2",0
"1",26,"3",0,9,0,0,0,-1,1,"1",0,"3",9,"1","1",0
"1",31,"1",0,5,0,0,7,-1,1,"1",1,"2",2,"2","3",0
"2",37,"3",0,4,0,0,0,0,0,"1",0,"3",3,"2","2",0
"2",43,"1",0,1,0,0,0,-1,1,"2",0,"3",1,"2","2",0
"2",32,"3",0,3,0,0,1,-1,1,"1",0,"3",2,"2","2",0
"2",46,"3",0,3,0,0,14,-1,1,"1",1,"2",4,"2","2",0
"1",61,"3",0,1,0,0,0,-1,1,"1",0,"3",1,"2","2",0
"2",25,"1",0,8,2,0,6,0,0,"1",0,"3",5,"3","1",0
"2",23,"1",0,8,1,0,7,-1,1,"1",1,"2",7,"3","1",1
"2",25,"1",0,9,0,0,2,0,1,"1",0,"3",9,"1","1",0
"2",40,"6",0,1,0,0,0,-1,1,"2",0,"3",1,"2","2",0
"2",41,"1",0,7,0,0,14,-202,203,"1",0,"3",10,"1","3",0
"2",24,"3",0,3,0,0,0,0,0,"1",0,"3",5,"3","2",0
"2",59,"6",0,1,0,0,0,0,0,"1",0,"3",1,"2","2",0
"2",21,"1",0,8,0,0,1,-1,1,"1",1,"2",8,"1","1",0
"2",34,"1",0,7,0,0,19,-76,54,"1",1,"1",6,"3","3",1
"2",25,"4",1,9,0,0,8,-20,19,"1",0,"3",9,"1","1",0
"2",46,"1",0,3,0,0,2,-2,2,"1",0,"3",1,"2","2",0
"2",33,"1",0,8,0,0,0,-1,1,"2",0,"3",1,"2","1",0
"2",23,"1",0,6,0,0,1,-1,1,"1",1,"1",5,"3","3",0
"2",27,"1",0,10,0,0,8,53,294,"1",1,"2",9,"1","1",1
"1",25,"1",0,9,0,0,2,0,0,"1",1,"1",8,"1","1",1
"1",27,"3",0,4,0,0,1,-66,66,"1",0,"3",3,"2","2",0
"2",43,"3",0,1,0,0,0,-1,1,"2",0,"3",1,"2","2",0
"2",41,"3",0,7,0,0,6,-1,1,"2",0,"3",3,"2","3",0
"1",49,"1",0,2,0,0,2,-1,0,"1",0,"3",1,"2","2",0
"2",29,"3",0,2,0,0,1,-24,24,"1",1,"2",2,"2","2",0
"2",38,"3",0,9,0,0,3,-1,1,"1",1,"2",6,"3","1",0
"2",52,"3",0,1,0,0,1,-1,1,"1",1,"1",1,"2","2",0
"2",25,"1",0,4,0,0,1,-1,1,"1",1,"2",5,"3","2",1
"2",56,"3",0,1,0,0,0,-1,1,"2",0,"3",1,"2","2",0
"2",52,"3",0,1,0,0,1,0,1,"2",0,"3",1,"2","2",0
"2",24,"1",0,7,0,0,2,-1,1,"1",0,"3",5,"3","3",0
"2",28,"1",0,10,0,0,18,-1,1,"1",1,"2",7,"3","1",1
"2",61,"3",0,1,0,0,0,0,0,"2",0,"3",1,"2","2",0
"2",23,"3",0,3,0,0,0,0,0,"1",0,"3",4,"2","2",0
"2",31,"1",0,3,0,0,3,-19,19,"1",0,"3",2,"2","2",0
"2",28,"1",0,8,0,0,25,29,70,"1",1,"1",9,"1","1",0
"2",22,"3",1,4,0,0,2,-1,1,"1",0,"3",6,"3","2",0
"2",45,"3",0,1,0,0,2,0,0,"2",0,"3",1,"2","2",0
"2",22,"1",0,6,0,0,0,0,0,"2",1,"2",8,"1","3",0
"2",69,"1",0,1,0,0,3,0,0,"2",0,"3",2,"2","2",0
"2",20,"3",0,7,0,0,1,-9,9,"1",0,"3",9,"1","3",0
"2",23,"1",0,7,0,2,1,-1,1,"2",0,"3",5,"3","3",0
"2",53,"3",0,1,0,0,1,0,0,"1",0,"3",1,"2","2",0
"2",23,"4",0,6,0,0,2,-19,19,"2",1,"2",4,"2","3",0
"2",26,"1",0,2,0,0,0,-1,1,"2",0,"3",3,"2","2",0
"2",51,"1",0,6,0,0,7,-1,1,"2",1,"2",3,"2","3",0
"2",52,"3",0,5,0,0,0,-1,1,"1",0,"3",1,"2","3",0
"2",32,"1",0,7,0,0,7,0,1,"1",0,"3",7,"3","3",0
"2",21,"1",0,9,0,0,1,-1,1,"1",0,"3",6,"3","1",0
"2",28,"1",0,4,0,0,2,-1,1,"1",0,"3",4,"2","2",0
"2",47,"3",0,1,0,0,0,-1,1,"2",1,"2",1,"2","2",0
"2",25,"3",0,4,0,0,2,-13,13,"1",1,"1",3,"2","2",0
"2",39,"1",0,1,0,0,1,-1,1,"1",1,"2",2,"2","2",0
"2",24,"3",0,6,0,0,1,-1,1,"1",1,"1",4,"2","3",0
"1",39,"3",0,1,0,0,0,-1,1,"1",0,"3",1,"2","2",0
"1",26,"3",0,4,0,0,2,-2,2,"1",0,"3",2,"2","2",0
"2",21,"1",0,9,0,0,1,-1,1,"1",1,"2",8,"1","1",1
"2",23,"3",0,6,0,4,4,0,1,"1",1,"2",4,"2","3",1
"2",37,"1",0,5,0,0,8,-1,1,"1",1,"2",1,"2","3",0
"2",41,"2",0,8,0,0,2,-1,1,"1",1,"1",2,"2","1",0
"2",20,"1",0,7,0,1,2,-1,0,"1",1,"1",9,"1","3",1
"1",52,"1",0,1,0,0,1,-28,28,"1",0,"3",1,"2","2",0
"1",42,"1",0,3,0,0,2,-1,1,"2",0,"3",1,"2","2",0
"2",28,"3",0,1,0,0,0,-1,1,"2",0,"3",2,"2","2",0
"2",35,"6",0,3,0,0,1,-25,25,"1",0,"3",1,"2","2",0
"2",28,"4",0,3,0,1,3,-1,1,"1",1,"2",3,"2","2",0
"2",37,"1",0,8,0,0,11,-1,1,"1",1,"2",6,"3","1",0
"2",31,"3",0,1,0,0,0,-1,1,"1",0,"3",1,"2","2",0
"2",38,"3",0,4,0,0,0,-1,1,"1",0,"3",3,"2","2",0
"2",31,"4",0,10,0,0,0,-1,1,"1",0,"3",7,"3","1",0
"2",35,"1",0,5,0,0,0,0,0,"1",0,"3",3,"2","3",0
"2",36,"1",0,5,0,0,5,-1,1,"2",1,"1",3,"2","3",1
"1",48,"1",0,4,0,0,4,-26,26,"1",0,"3",2,"2","2",0
"2",44,"1",0,10,0,0,10,-1,1,"1",0,"3",9,"1","1",0
"2",31,"3",0,10,0,0,13,-1,0,"1",1,"1",7,"3","1",1
"2",38,"1",0,4,0,0,5,0,1,"1",0,"3",5,"3","2",0
"2",30,"4",0,2,0,0,1,-1,1,"2",0,"3",1,"2","2",0
"2",30,"1",0,4,0,0,0,-1,1,"1",1,"1",3,"2","2",0
"2",23,"1",0,4,0,0,0,-2,2,"2",1,"2",4,"2","2",0
"2",34,"1",0,10,2,1,19,-1,1,"1",1,"2",6,"3","1",0
"2",24,"6",0,5,0,0,3,-1,1,"2",1,"2",5,"3","3",0
"2",29,"1",0,7,0,0,2,-5,5,"1",0,"3",6,"3","3",0
"2",31,"3",0,7,0,0,6,-1,1,"2",0,"3",3,"2","3",0
"2",33,"1",0,8,0,0,2,-1,1,"2",0,"3",5,"3","1",0
"2",49,"3",0,2,0,0,6,0,1,"2",0,"3",2,"2","2",0
"1",33,"3",0,1,0,0,0,-1,1,"1",0,"3",1,"2","2",0
"1",30,"3",0,3,0,0,0,-1,1,"2",0,"3",2,"2","2",0
"2",44,"3",0,2,0,0,0,-1,1,"1",1,"2",3,"2","2",0
"2",51,"3",0,3,0,0,0,-1,1,"1",0,"3",1,"2","2",0
"2",34,"6",0,2,0,0,0,-1,1,"1",1,"2",1,"2","2",0
"2",53,"4",0,4,0,0,1,-1,1,"1",0,"3",1,"2","2",0
"1",44,"3",0,5,0,0,10,-1,1,"1",1,"2",2,"2","3",0
"1",49,"6",0,1,0,0,0,-1,1,"2",0,"3",1,"2","2",0
"2",51,"4",0,3,0,0,1,-1,1,"1",0,"3",2,"2","2",0
"1",51,"3",0,8,0,0,2,-39,36,"1",1,"1",3,"2","1",0
"2",21,"3",0,8,0,0,5,-10,10,"1",1,"1",8,"1","1",1
"2",23,"1",0,9,0,0,0,-1,1,"2",0,"3",9,"1","1",0
"1",33,"1",0,1,0,0,6,-67,65,"2",1,"2",1,"2","2",0
"2",34,"1",0,2,0,0,4,378,219,"1",1,"2",1,"2","2",1
"2",33,"1",0,9,0,0,10,0,0,"1",1,"2",6,"3","1",0
"2",33,"3",0,1,0,0,0,-1,1,"1",0,"3",2,"2","2",0
"2",56,"3",0,1,0,0,9,-24,24,"2",1,"2",1,"2","2",0
"1",52,"3",0,6,0,0,7,-13,13,"1",0,"3",1,"2","3",0
"1",42,"3",0,1,0,0,0,-1,1,"2",0,"3",1,"2","2",0
"2",25,"1",1,9,2,0,9,43,20,"1",1,"1",9,"1","1",1
"2",57,"4",0,1,0,0,1,-15,15,"2",0,"3",1,"2","2",0
"1",42,"3",0,1,0,0,3,-1,1,"1",0,"3",1,"2","2",0
"2",23,"1",0,10,0,0,1,231,1238,"2",1,"2",10,"1","1",1
"2",27,"1",0,5,0,0,1,0,0,"2",0,"3",5,"3","3",0
"2",24,"1",0,9,1,1,7,-1,1,"2",0,"3",7,"3","1",0
"2",37,"1",0,8,0,0,14,-1,1,"1",0,"3",3,"2","1",0
"1",42,"3",0,1,0,0,0,0,0,"2",0,"3",1,"2","2",0
"1",48,"1",0,5,0,0,0,-1,1,"2",0,"3",3,"2","3",0
"2",37,"1",2,8,3,0,24,-1,1,"1",0,"3",4,"2","1",0
"1",28,"1",0,6,0,0,8,-1,1,"1",1,"1",3,"2","3",0
"2",56,"1",0,9,0,0,22,-1,1,"1",1,"1",5,"3","1",0
"2",38,"1",0,2,0,0,4,-1,1,"2",0,"3",2,"2","2",0
"1",28,"4",0,2,0,0,0,-1,1,"1",0,"3",1,"2","2",0
"2",21,"1",0,7,0,0,2,-1,1,"1",1,"1",8,"1","3",0
"2",39,"6",0,2,1,0,9,-1,1,"1",0,"3",1,"2","2",0
"1",37,"1",0,1,0,0,2,0,0,"1",0,"3",1,"2","2",0
"2",42,"3",0,6,0,0,4,0,0,"1",0,"3",3,"2","3",0
"2",50,"3",0,2,0,0,1,-1,1,"1",0,"3",2,"2","2",0
"2",21,"4",0,6,0,0,0,0,0,"1",1,"2",6,"3","3",0
"2",26,"3",0,8,0,0,2,-1,1,"1",1,"1",4,"2","1",0
"2",28,"3",0,2,0,0,1,-1,1,"1",0,"3",3,"2","2",0
"2",36,"1",0,8,0,0,6,-32,32,"1",0,"3",7,"3","1",0
"1",43,"1",0,7,0,0,6,0,1,"1",0,"3",3,"2","3",0
"2",37,"4",0,1,0,0,2,0,1,"1",1,"2",1,"2","2",0
"2",47,"1",0,2,0,0,0,-1,1,"2",0,"3",1,"2","2",0
"2",41,"4",0,2,0,0,1,0,0,"1",1,"2",2,"2","2",0
"2",28,"3",0,2,0,0,0,0,1,"1",0,"3",2,"2","2",0
"2",56,"1",0,2,0,0,5,-1,1,"1",1,"2",2,"2","2",0
"2",20,"1",3,10,0,0,3,105,554,"1",0,"3",10,"1","1",0
"2",44,"4",0,5,0,0,8,-19,19,"1",0,"3",4,"2","3",0
"2",26,"1",0,7,0,0,5,-1,1,"1",1,"1",6,"3","3",1
"2",30,"3",0,2,0,0,4,-140,140,"1",0,"3",2,"2","2",0
"2",34,"1",0,1,0,0,0,-1,1,"1",0,"3",2,"2","2",0
"2",29,"3",0,3,0,0,1,-2,2,"1",0,"3",4,"2","2",0
"1",54,"3",0,2,0,0,1,-7,7,"2",0,"3",1,"2","2",0
"2",36,"1",0,4,0,0,9,-1,1,"1",0,"3",2,"2","2",0
"2",39,"3",0,1,0,0,0,-1,1,"1",1,"2",1,"2","2",1
"2",34,"1",0,6,0,0,7,0,0,"1",0,"3",7,"3","3",0
"2",28,"3",0,3,0,0,0,0,0,"2",0,"3",2,"2","2",0
"2",54,"1",0,1,0,0,0,-1,1,"2",0,"3",1,"2","2",0
"2",38,"1",0,4,0,0,1,-1,1,"1",1,"1",1,"2","2",0
"2",49,"1",2,7,0,1,18,-1,1,"1",0,"3",4,"2","3",0
"2",28,"1",0,10,0,0,15,0,1,"1",0,"3",8,"1","1",0
"2",29,"1",0,3,0,0,7,-1,1,"1",0,"3",4,"2","2",0
"1",28,"1",0,3,0,0,0,-1,1,"1",0,"3",3,"2","2",0
"2",37,"6",0,1,0,0,0,-1,1,"2",0,"3",1,"2","2",0
"2",61,"3",0,1,0,0,0,-1,1,"1",0,"3",1,"2","2",0
"2",48,"3",0,1,0,0,1,-31,31,"2",0,"3",1,"2","2",0
"1",30,"1",0,10,0,0,2,-1,1,"1",0,"3",9,"1","1",0
"1",34,"1",0,8,0,0,4,-29,29,"1",1,"2",3,"2","1",1
"1",24,"1",0,6,0,0,2,-1,1,"1",1,"2",4,"2","3",0
"2",21,"3",0,10,0,0,0,-2,2,"1",0,"3",9,"1","1",0
"2",47,"4",0,1,0,0,0,-1,1,"2",0,"3",1,"2","2",0
"2",36,"1",0,3,0,0,0,-1,1,"2",1,"2",1,"2","2",0
"1",37,"1",0,3,0,0,0,-3,3,"1",0,"3",2,"2","2",0
"1",38,"1",0,10,0,0,0,-1,1,"1",0,"3",5,"3","1",0
"1",26,"1",0,6,0,0,7,-3,3,"2",0,"3",4,"2","3",0
"1",28,"1",0,10,0,0,0,391,1,"1",1,"2",6,"3","1",0
"2",21,"3",0,4,0,0,0,-1,1,"1",0,"3",7,"3","2",0
"2",26,"1",0,4,0,0,0,0,1,"1",0,"3",4,"2","2",0
"2",22,"1",0,3,0,0,0,-1,2,"1",1,"1",5,"3","2",0
"2",58,"3",0,5,0,0,4,0,0,"1",1,"2",3,"2","3",1
"1",27,"6",0,6,0,0,7,-1,0,"1",1,"1",5,"3","3",0
"2",53,"1",0,6,0,0,6,-1,1,"2",1,"2",3,"2","3",0
"1",23,"1",0,7,0,0,0,-1,1,"1",1,"2",7,"3","3",0
"2",25,"1",0,4,0,0,0,-1,1,"1",1,"2",5,"3","2",0
"2",44,"3",0,5,0,0,8,-1,1,"2",1,"2",3,"2","3",0
"2",27,"1",1,8,0,0,6,0,0,"1",1,"2",5,"3","1",0
"2",47,"3",0,1,0,0,0,-1,1,"2",0,"3",1,"2","2",0
"1",54,"3",0,1,0,0,2,0,1,"1",0,"3",1,"2","2",0
"2",33,"1",0,1,0,0,0,0,0,"2",0,"3",1,"2","2",0
"2",50,"1",0,1,0,0,0,-1,1,"1",0,"3",1,"2","2",0
"2",32,"3",0,2,0,0,0,0,0,"1",0,"3",1,"2","2",0
"2",26,"3",0,3,0,0,0,-1,1,"2",1,"2",3,"2","2",0
"1",37,"3",0,3,0,0,1,-1,1,"2",0,"3",1,"2","2",0
"2",44,"3",0,1,0,0,1,-22,22,"2",1,"2",1,"2","2",0
"2",21,"3",0,3,0,0,1,428,308,"1",1,"2",5,"3","2",1
"2",26,"1",0,2,0,0,3,-34,34,"1",0,"3",3,"2","2",0
"2",34,"3",0,5,0,0,13,-90,91,"1",0,"3",4,"2","3",0
"2",27,"3",0,2,0,0,0,-1,1,"2",0,"3",3,"2","2",0
"2",37,"4",0,3,0,0,0,-1,1,"1",1,"1",2,"2","2",1
"2",39,"3",0,1,0,0,1,-4,4,"1",0,"3",1,"2","2",0
"2",62,"1",0,8,0,0,13,-1,1,"1",1,"2",5,"3","1",0
"1",49,"3",0,1,0,0,2,0,0,"2",1,"2",1,"2","2",0
"2",41,"3",0,2,0,0,0,0,1,"1",0,"3",1,"2","2",0
"2",30,"1",0,9,0,0,12,0,1,"1",1,"2",3,"2","1",0
"2",45,"3",0,5,0,0,10,-1,1,"1",0,"3",7,"3","3",0
"1",31,"3",0,2,0,0,0,0,1,"2",0,"3",2,"2","2",0
"1",29,"1",0,3,0,0,2,-1,1,"2",0,"3",3,"2","2",0
"1",55,"3",0,4,0,0,6,1001,192,"1",0,"3",1,"2","2",0
"2",31,"1",2,10,0,0,24,-7,7,"2",1,"1",9,"1","1",0
"1",64,"1",0,1,0,0,1,-1,1,"2",1,"2",1,"2","2",0
"2",66,"3",0,1,0,0,0,0,0,"2",1,"2",1,"2","2",0
"2",54,"1",0,8,0,0,11,-1,1,"1",0,"3",3,"2","1",0
"2",33,"6",0,2,0,0,0,-1,1,"2",0,"3",3,"2","2",0
"2",52,"3",0,1,0,0,1,-1,1,"1",0,"3",1,"2","2",0
"2",24,"1",0,7,0,0,0,-1,1,"2",0,"3",7,"3","3",0
"2",45,"3",0,1,0,0,0,-1,1,"2",0,"3",1,"2","2",0
"1",22,"3",0,4,0,0,0,-1,1,"2",1,"2",4,"2","2",0
"2",29,"3",0,3,0,0,2,0,1,"1",0,"3",3,"2","2",0
"2",43,"1",0,4,0,0,0,-1,1,"2",0,"3",1,"2","2",0
"2",31,"1",0,9,0,0,0,-1,1,"2",0,"3",4,"2","1",0
"2",30,"1",0,7,0,0,11,0,0,"1",1,"2",6,"3","3",0
"2",50,"1",1,10,0,0,23,74,737,"1",0,"3",10,"1","1",0
"1",38,"1",0,7,0,0,2,-1,1,"1",0,"3",2,"2","3",0
"2",24,"3",0,3,0,0,2,-18,18,"2",0,"3",5,"3","2",0
"1",35,"3",0,2,0,0,0,0,0,"2",0,"3",2,"2","2",0
"2",36,"1",1,8,0,0,26,-1,1,"1",1,"2",4,"2","1",0
"2",51,"3",0,2,0,0,3,-1,1,"1",0,"3",2,"2","2",0
"2",30,"3",0,1,0,0,3,-94,94,"1",0,"3",2,"2","2",0
"2",34,"1",0,8,0,0,9,-46,46,"2",0,"3",4,"2","1",0
"1",36,"3",0,3,0,0,1,304,1,"2",0,"3",1,"2","2",0
"2",33,"1",0,5,0,0,0,0,0,"1",1,"2",6,"3","3",0
"2",27,"1",0,4,0,0,0,-1,1,"1",1,"1",4,"2","2",0
"2",66,"3",0,1,0,0,1,-21,21,"2",0,"3",1,"2","2",0
"2",77,"1",0,1,0,0,1,-1,3608,"2",1,"1",1,"2","2",1
"1",33,"3",0,1,0,0,0,-2,2,"2",0,"3",1,"2","2",0
"2",69,"1",0,5,0,0,22,-1,1,"2",0,"3",4,"2","3",0
"2",32,"1",0,2,3,0,7,-1,1,"1",1,"2",2,"2","2",0
"2",21,"4",0,7,2,5,2,-4,271,"2",0,"3",8,"1","3",0
"2",37,"1",0,1,0,0,0,-1,1,"1",1,"2",1,"2","2",1
"2",61,"3",0,2,0,0,3,0,0,"2",1,"2",1,"2","2",1
"1",34,"1",0,1,0,0,1,-12,12,"1",0,"3",1,"2","2",0
"2",21,"1",0,7,0,0,0,-1,1,"1",1,"2",7,"3","3",0
"2",22,"3",0,7,0,3,0,-1,1507,"3",0,"3",10,"1","3",0
"2",41,"3",0,1,0,0,0,-1,1,"1",0,"3",1,"2","2",0
"2",36,"1",0,7,0,0,9,0,1,"1",1,"2",6,"3","3",0
"2",58,"1",0,8,0,0,1,-84,84,"1",0,"3",4,"2","1",0
"2",41,"3",0,1,0,0,0,-1,1,"2",1,"2",1,"2","2",1
"2",36,"1",0,8,0,1,16,-1,1,"2",1,"2",3,"2","1",0
"2",20,"1",0,4,0,1,1,0,1,"2",0,"3",8,"1","2",0
"2",32,"1",0,6,0,0,3,-1,1,"1",0,"3",4,"2","3",0
"2",37,"6",0,1,0,0,4,-1,1,"2",1,"2",2,"2","2",0
"1",27,"1",0,3,0,0,0,-2,2,"1",1,"1",3,"2","2",1
"2",40,"3",0,1,0,0,1,-42,42,"1",0,"3",1,"2","2",0
"2",53,"1",0,2,0,0,2,-1,1,"1",1,"1",1,"2","2",0
"1",20,"1",0,7,0,1,0,-1,1,"2",1,"2",8,"1","3",1
"2",19,"4",1,9,0,0,1,-12,12,"1",1,"2",10,"1","1",1
"2",56,"3",0,1,0,0,1,-1,1,"2",0,"3",1,"2","2",0
"2",53,"3",0,2,0,0,3,-2,2,"2",1,"2",1,"2","2",0
"1",37,"3",0,3,0,0,2,-1,1,"2",0,"3",1,"2","2",0
"2",28,"3",0,3,0,0,2,0,1,"2",1,"2",4,"2","2",1
"2",35,"1",0,3,0,0,0,-2,2,"1",0,"3",4,"2","2",0
"2",22,"1",0,7,0,0,1,-1,1,"2",1,"2",7,"3","3",0
"2",26,"3",0,5,0,0,0,-6,6,"1",0,"3",5,"3","3",0
"2",34,"1",0,3,0,0,5,-1,1,"2",1,"1",2,"2","2",0
"2",27,"4",0,3,0,0,1,0,1,"1",0,"3",3,"2","2",0
"2",21,"1",0,6,0,0,0,-1,1,"1",1,"2",6,"3","3",0
"2",19,"1",0,3,0,0,1,-3,3,"1",0,"3",7,"3","2",0
"2",36,"4",1,2,0,0,2,-1,1,"2",1,"2",1,"2","2",0
"2",37,"1",0,1,0,0,0,0,0,"1",0,"3",1,"2","2",0
"1",40,"1",0,1,0,0,1,-73,73,"1",0,"3",1,"2","2",0
"2",20,"1",0,7,0,0,3,-1,1,"1",1,"2",10,"1","3",0
"2",51,"3",0,3,0,0,13,-1,1,"1",0,"3",3,"2","2",0
"2",40,"6",0,1,0,0,0,-1,1,"2",0,"3",1,"2","2",0
"2",30,"1",0,4,0,0,5,-1,1,"1",1,"2",6,"3","2",0
"2",31,"1",0,8,0,0,15,0,1,"1",0,"3",3,"2","1",0
"2",52,"1",0,7,0,1,7,-1,164,"3",0,"3",7,"3","3",0
"2",72,"1",0,4,0,0,8,0,0,"1",0,"3",1,"2","2",0
"1",23,"1",0,2,0,0,0,-1,1,"2",0,"3",3,"2","2",0
"2",31,"1",0,2,0,0,2,-1,1,"1",0,"3",2,"2","2",0
"2",28,"1",1,10,2,0,8,-1,1,"2",0,"3",10,"1","1",0
"2",51,"3",0,1,0,0,6,0,0,"1",1,"2",1,"2","2",0
"2",31,"6",0,6,0,0,5,-1,1,"1",1,"2",4,"2","3",0
"2",27,"1",0,7,0,0,9,0,1,"1",0,"3",5,"3","3",0
"2",22,"1",0,10,0,0,5,-91,40,"2",1,"1",6,"3","1",1
"1",62,"3",0,1,0,0,0,-1,1,"2",1,"2",1,"2","2",1
"1",30,"3",0,10,0,0,0,-1,1,"1",0,"3",6,"3","1",0
"2",34,"1",0,8,6,1,19,-1,1,"2",0,"3",4,"2","1",0
"2",29,"1",0,1,0,0,0,-1,1,"2",0,"3",2,"2","2",0
"2",30,"3",0,9,1,0,11,31,69,"1",1,"1",9,"1","1",0
"2",24,"1",0,5,0,0,0,-1,1,"2",1,"2",5,"3","3",1
